"","X","Tree","NumberOfVariantsInModel","RateOfChange","Repetition","Sample","NumberOfVariantsObserved","loglik_drift","loglik_selectiononestate","loglik_pathways","loglik_pathwaystoone","loglik_unconstrained","phylosigLambda","phylosigK","BayestraitsIndependent_CladeA","BayestraitsDependent_CladeA","BayestraitsIndependent_Ecology","BayestraitsDependent_Ecology","loglik_pathwaysfromone","BayestraitsMultistate_Free","BayestraitsMultistate_Equal","Pathway_impossible","simulation_variant","ml_model_supported","chisq_p_selectionwronglysupported_df","chisq_p_selectionwronglysupported","chisq_p_selectiontoonestatewronglysupported","selectionwronglysupportedsignificant","selectiontoonewronglysupportedsignificant","chisq_p_selectiontoonestatewronglysupported_df","BT_dependent_CladeA_better","BT_dependent_Forest_better","samplesize","horizontaltransmission","diversityrepresented","BT_MultistateFree_better","chisq_BT_MultitstateFree_better","chisq_BT_CladeAdependent_better","chisq_BT_Forestdependent_better","BT_MultitstateFree_wronglysupported","BT_CladeAdependent_wronglysupported","BT_Forestdependent_wronglysupported","X.1","BT_Multistate_nonconvergence"
"1989",2000,"Earlytree",2,1,8,"horizontalNeighbor10",2,-200.447395630464,-200.060793150941,-200.972548599876,-234.386114231058,-200.060793150941,0.737892027462158,0.293324259163525,NA,-411.690943,NA,-357.82375,-262.323858757107,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.379227395111532,0.379227395111532,0.379227395111532,0,0,0.379227395111532,-387.71765,NA,306,"Yes",1,NA,NA,1,NA,NA,0,NA,1989,NA
"1990",2001,"Earlytree",2,1,9,"full",2,-195.93707410482,-192.770453326995,-196.19314917067,-229.107179730401,-192.770453326995,0.280430295453565,0.26068024395602,NA,-403.757045,NA,-351.898795,-233.797403891135,NA,NA,NA,"drift_two_slow","loglik_selectiononestate",0.011849554092367,0.011849554092367,0.011849554092367,1,1,0.011849554092367,-377.841404,NA,306,"No",1,NA,NA,1,NA,NA,0,NA,1990,NA
"1991",2002,"Earlytree",2,1,9,"cladeA",2,-73.905602207595,-73.596526578448,-74.4276356876286,-84.2162664762784,-73.596526578448,0.280430295453565,0.26068024395602,NA,NA,NA,NA,-95.3041453221977,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.431735120646128,0.431735120646128,0.431735120646128,0,0,0.431735120646128,NA,NA,113,"No",1,NA,NA,NA,NA,NA,NA,NA,1991,NA
"1992",2003,"Earlytree",2,1,9,"cladeB",2,-12.5099679840412,-10.6472394076202,-13.1693907396048,-10.6472394076202,-10.6472394076202,0.280430295453565,0.26068024395602,NA,NA,NA,NA,NA,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.0535889564734338,0.0535889564734338,0.0535889564734338,0,0,0.0535889564734338,NA,NA,21,"No",1,NA,NA,NA,NA,NA,NA,NA,1992,NA
"1993",2004,"Earlytree",2,1,9,"cladeC",2,-45.2567228965364,-43.2747419024144,-45.3301446193358,-55.6687222974209,-43.2747419024144,0.280430295453565,0.26068024395602,NA,NA,NA,NA,-49.5918759061907,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.0464841731578594,0.0464841731578594,0.0464841731578594,1,1,0.0464841731578594,NA,NA,78,"No",1,NA,NA,NA,NA,NA,NA,NA,1993,NA
"1994",2005,"Earlytree",2,1,9,"cladeD",2,-52.1806129147644,-51.9301225800216,-52.8290754901426,-62.9825984251723,-51.9301225800216,0.280430295453565,0.26068024395602,NA,NA,NA,NA,-60.0339241390385,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.479069541190064,0.479069541190064,0.479069541190064,0,0,0.479069541190064,NA,NA,81,"No",1,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1995",2006,"Earlytree",2,1,9,"cladeE",2,-28.828054264902,-28.2448969439818,-29.0440784025133,-36.0998581649716,-28.2448969439818,0.280430295453565,0.26068024395602,NA,NA,NA,NA,-31.8542644842853,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.280159778368446,0.280159778368446,0.280159778368446,0,0,0.280159778368446,NA,NA,48,"No",1,NA,NA,NA,NA,NA,NA,NA,1995,NA
"1996",2007,"Earlytree",2,1,9,"cladeF",2,-22.5329863017805,-22.4893464118436,-23.218182212879,-27.7718584612795,-22.4893464118436,0.280430295453565,0.26068024395602,NA,NA,NA,NA,-29.0867453661396,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.767664261831887,0.767664261831887,0.767664261831887,0,0,0.767664261831887,NA,NA,34,"No",1,NA,NA,NA,NA,NA,NA,NA,1996,NA
"1997",2008,"Earlytree",2,1,9,"ThreeQuarterSample",2,-82.9215313259591,-80.7527023437284,-83.1332030557306,-100.200990994767,-80.7527023437284,0.280430295453565,0.26068024395602,NA,NA,NA,NA,-100.370747265971,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.0372781685532422,0.0372781685532422,0.0372781685532422,1,1,0.0372781685532422,NA,NA,200,"No",1,NA,NA,NA,NA,NA,NA,NA,1997,NA
"1998",2009,"Earlytree",2,1,9,"HalfSample",2,-100.000082307575,-99.0134970274716,-100.579431091115,-110.976625507086,-99.0134970274716,0.280430295453565,0.26068024395602,NA,NA,NA,NA,-121.153223921768,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.16011172667536,0.16011172667536,0.16011172667536,0,0,0.16011172667536,NA,NA,103,"No",1,NA,NA,NA,NA,NA,NA,NA,1998,NA
"1999",2010,"Earlytree",2,1,9,"Rarelost",2,-140.304384996091,-132.70538068766,-140.346710906293,-181.324615062765,-132.70538068766,0.280430295453565,0.26068024395602,NA,NA,NA,NA,-151.934927578063,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",9.68054524136397e-05,9.68054524136397e-05,9.68054524136397e-05,1,1,9.68054524136397e-05,NA,NA,290,"No",1,NA,NA,NA,NA,NA,NA,NA,1999,NA
"2000",2011,"Earlytree",2,1,9,"Frequentlost",2,-140.125831228308,-139.8210172678,-140.698822020131,-162.11380815745,-139.8210172678,0.280430295453565,0.26068024395602,NA,NA,NA,NA,-180.069995431715,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.43492793884897,0.43492793884897,0.43492793884897,0,0,0.43492793884897,NA,NA,200,"No",1,NA,NA,NA,NA,NA,NA,NA,2000,NA
"2001",2012,"Earlytree",2,1,9,"Ecologyloss",2,-90.3870160977273,-87.9941603250223,-90.8541169359698,-108.621803121002,-87.9941603250223,0.280430295453565,0.26068024395602,NA,NA,NA,NA,-113.43692274425,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.0286967892127444,0.0286967892127444,0.0286967892127444,1,1,0.0286967892127444,NA,NA,306,"No",1,NA,NA,NA,NA,NA,NA,NA,2001,NA
"2002",2013,"Earlytree",2,1,9,"horizontal10",2,-198.9430165951,-197.172904285544,-199.255565833193,-239.67678330512,-197.172904285544,0.280430295453565,0.26068024395602,NA,-407.298505,NA,-354.972337,-248.120394510441,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.0598973492831948,0.0598973492831948,0.0598973492831948,0,0,0.0598973492831948,-385.220824,NA,306,"Yes",1,NA,NA,1,NA,NA,0,NA,2002,NA
"2003",2014,"Earlytree",2,1,9,"horizontalClade10",2,-184.357705396699,-175.949722106335,-184.448770151134,-224.483686210712,-175.949722106335,0.280430295453565,0.26068024395602,-384.627395,-378.716086,-331.685402,-329.830768,-204.179175852801,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",4.11853196580214e-05,4.11853196580214e-05,4.11853196580214e-05,1,1,4.11853196580214e-05,11.8226179999999,NA,306,"Yes",1,NA,NA,0.0187202408038768,NA,NA,1,NA,2003,NA
"2004",2015,"Earlytree",2,1,9,"horizontalEcology10",2,-193.954213269209,-186.696558313264,-194.13988954,-227.154130166785,-186.696558313264,0.280430295453565,0.26068024395602,-387.526422,-367.184791,-342.653865,-341.265079,-225.817478770559,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.000139025085409528,0.000139025085409528,0.000139025085409528,1,1,0.000139025085409528,40.683262,NA,306,"Yes",1,NA,NA,3.12585990425163e-08,NA,NA,1,NA,2004,NA
"2005",2016,"Earlytree",2,1,9,"horizontalNeighbor10",2,-201.728404459378,-199.300119487354,-202.116425675054,-236.766035228137,-199.300119487354,0.280430295453565,0.26068024395602,NA,-407.050374,NA,-353.805482,-248.944709495308,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.0275410385494288,0.0275410385494288,0.0275410385494288,1,1,0.0275410385494288,-386.256706,NA,306,"Yes",1,NA,NA,1,NA,NA,0,NA,2005,NA
"2006",2017,"Earlytree",2,1,10,"full",2,-188.522087517157,-187.819315857713,-188.740455813571,-227.461833711495,-187.819315857713,0.696380918300902,0.312502101086657,-215.301106,-206.777325,NA,-355.919779,-210.944400402998,NA,NA,NA,"drift_two_slow","loglik_selectiononestate",0.23579763885712,0.23579763885712,0.23579763885712,0,0,0.23579763885712,17.047562,NA,306,"No",1,NA,NA,0.00189224927261,NA,NA,1,NA,2006,NA
"2007",2018,"Earlytree",2,1,10,"cladeA",2,-69.6384449782996,-69.5788278576066,-70.2986451110958,-79.7321031121295,-69.5788278576066,0.696380918300902,0.312502101086657,NA,NA,NA,NA,-78.7465894168065,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.729866504929581,0.729866504929581,0.729866504929581,0,0,0.729866504929581,NA,NA,113,"No",1,NA,NA,NA,NA,NA,NA,NA,2007,NA
"2008",2019,"Earlytree",2,1,10,"cladeB",2,-13.7303831313494,-13.1620408220266,-14.4073478296501,-23.5030039388361,-13.1620408220266,0.696380918300902,0.312502101086657,NA,NA,NA,NA,NA,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.286353975819098,0.286353975819098,0.286353975819098,0,0,0.286353975819098,NA,NA,21,"No",1,NA,NA,NA,NA,NA,NA,NA,2008,NA
"2009",2020,"Earlytree",2,1,10,"cladeC",2,-45.9439507499087,-45.3553925394893,-46.4912878413881,-54.3495919081136,-45.3553925394893,0.696380918300902,0.312502101086657,NA,NA,NA,NA,-51.7486230567529,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.277943817701686,0.277943817701686,0.277943817701686,0,0,0.277943817701686,NA,NA,78,"No",1,NA,NA,NA,NA,NA,NA,NA,2009,NA
"2010",2021,"Earlytree",2,1,10,"cladeD",2,-49.3819635233976,-49.315154843109,-49.9880620727458,-60.0857452853574,-49.315154843109,0.696380918300902,0.312502101086657,NA,NA,NA,NA,-56.11095010218,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.71471052925611,0.71471052925611,0.71471052925611,0,0,0.71471052925611,NA,NA,81,"No",1,NA,NA,NA,NA,NA,NA,NA,2010,NA
"2011",2022,"Earlytree",2,1,10,"cladeE",2,-27.3589153342959,-26.9406966525669,-27.4171823860331,-34.9880481692633,-26.9406966525669,0.696380918300902,0.312502101086657,NA,NA,NA,NA,-28.1377966193199,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.360417678525568,0.360417678525568,0.360417678525568,0,0,0.360417678525568,NA,NA,48,"No",1,NA,NA,NA,NA,NA,NA,NA,2011,NA
"2012",2023,"Earlytree",2,1,10,"cladeF",2,-18.7604396057569,-18.560794061884,-19.4336186432368,-21.7782513866281,-18.560794061884,0.696380918300902,0.312502101086657,NA,NA,NA,NA,-20.0662818361493,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.527455595895522,0.527455595895522,0.527455595895522,0,0,0.527455595895522,NA,NA,34,"No",1,NA,NA,NA,NA,NA,NA,NA,2012,NA
"2013",2024,"Earlytree",2,1,10,"ThreeQuarterSample",2,-83.084466174178,-82.7784443264218,-83.3014647231125,-103.55625742006,-82.7784443264218,0.696380918300902,0.312502101086657,NA,NA,NA,NA,-90.363230770808,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.434019358732415,0.434019358732415,0.434019358732415,0,0,0.434019358732415,NA,NA,200,"No",1,NA,NA,NA,NA,NA,NA,NA,2013,NA
"2014",2025,"Earlytree",2,1,10,"HalfSample",2,-99.730089038526,-98.2687965330278,-100.232155264094,-116.90635140627,-98.2687965330278,0.696380918300902,0.312502101086657,NA,NA,NA,NA,-114.490101384505,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.0873478296526341,0.0873478296526341,0.0873478296526341,0,0,0.0873478296526341,NA,NA,103,"No",1,NA,NA,NA,NA,NA,NA,NA,2014,NA
"2015",2026,"Earlytree",2,1,10,"Rarelost",2,-129.713591923109,-125.542751404739,-129.752740632561,-150.357513268438,-125.542751404739,0.696380918300902,0.312502101086657,NA,NA,NA,NA,-136.810977335331,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.00387457310331574,0.00387457310331574,0.00387457310331574,1,1,0.00387457310331574,NA,NA,290,"No",1,NA,NA,NA,NA,NA,NA,NA,2015,NA
"2016",2027,"Earlytree",2,1,10,"Frequentlost",2,-134.986296513613,-134.65598192896,-135.674370737632,-148.058263966287,-134.65598192896,0.696380918300902,0.312502101086657,NA,NA,NA,NA,-158.480864402008,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.416337910710971,0.416337910710971,0.416337910710971,0,0,0.416337910710971,NA,NA,200,"No",1,NA,NA,NA,NA,NA,NA,NA,2016,NA
"2017",2028,"Earlytree",2,1,10,"Ecologyloss",2,-73.9104067157202,-73.8974269203306,-73.9680284320235,-94.1096275470939,-73.8974269203306,0.696380918300902,0.312502101086657,NA,NA,NA,NA,-78.1761837934513,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.871999043815228,0.871999043815228,0.871999043815228,0,0,0.871999043815228,NA,NA,306,"No",1,NA,NA,NA,NA,NA,NA,NA,2017,NA
"2018",2029,"Earlytree",2,1,10,"horizontal10",2,-196.921109194381,-196.005604880461,-197.267664500488,-234.433376988723,-196.005604880461,0.696380918300902,0.312502101086657,NA,-409.522347,-273.277526,-269.709075,-221.935698854293,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.176008457843321,0.176008457843321,0.176008457843321,0,0,0.176008457843321,-382.311272,NA,306,"Yes",1,NA,NA,1,NA,NA,0,NA,2018,NA
"2019",2030,"Earlytree",2,1,10,"horizontalClade10",2,-178.315657531805,-175.302091865218,-178.384442331028,-221.578521146896,-175.302091865218,0.696380918300902,0.312502101086657,-376.131956,-387.04203,NA,-237.022619,-195.913996550252,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.0140876101220199,0.0140876101220199,0.0140876101220199,1,1,0.0140876101220199,-21.820148,NA,306,"Yes",1,NA,NA,1,NA,NA,0,NA,2019,NA
"2020",2031,"Earlytree",2,1,10,"horizontalEcology10",2,-192.282475605262,-189.003123161275,-192.476565651214,-231.82338652439,-189.003123161275,0.696380918300902,0.312502101086657,NA,-402.079711,NA,-284.691891,-219.388835640557,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.0104372301219668,0.0104372301219668,0.0104372301219668,1,1,0.0104372301219668,-387.540572,NA,306,"Yes",1,NA,NA,1,NA,NA,0,NA,2020,NA
"2021",2032,"Earlytree",2,1,10,"horizontalNeighbor10",2,-197.268147167456,-196.268828322023,-197.587319462617,-245.640722212408,-196.268828322023,0.696380918300902,0.312502101086657,NA,-409.203053,NA,-356.236929,-222.794413369848,NA,NA,FALSE,"drift_two_slow","loglik_selectiononestate",0.157440655488472,0.157440655488472,0.157440655488472,0,0,0.157440655488472,-387.465392,NA,306,"Yes",1,NA,NA,1,NA,NA,0,NA,2021,NA
"2022",2033,"Earlytree",2,2,1,"full",2,-210.02374935205,-210.002198854338,-210.705056820595,-268.88470190699,-210.002198854338,6.61069613518961e-05,0.206103238604385,-410.832063,-412.126508,NA,-359.255206,-270.988948976293,NA,NA,NA,"drift_two_medium","loglik_selectiononestate",0.835535219556673,0.835535219556673,0.835535219556673,0,0,0.835535219556673,-2.58888999999999,NA,306,"No",1,NA,NA,1,NA,NA,0,NA,2022,NA
"2023",2034,"Earlytree",2,2,1,"cladeA",2,-77.0180025317148,-76.9495555717312,-77.7026778140267,-93.0658149807847,-76.9495555717312,6.61069613518961e-05,0.206103238604385,NA,NA,NA,NA,-105.058402383195,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.71138861238429,0.71138861238429,0.71138861238429,0,0,0.71138861238429,NA,NA,113,"No",1,NA,NA,NA,NA,NA,NA,NA,2023,NA
"2024",2035,"Earlytree",2,2,1,"cladeB",2,-13.7397754586337,-13.189796851579,-14.4279506683143,-18.0127019937578,-13.189796851579,6.61069613518961e-05,0.206103238604385,NA,NA,NA,NA,NA,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.294275494210066,0.294275494210066,0.294275494210066,0,0,0.294275494210066,NA,NA,21,"No",1,NA,NA,NA,NA,NA,NA,NA,2024,NA
"2025",2036,"Earlytree",2,2,1,"cladeC",2,-53.3723329096991,-53.3466703647636,-54.0654800836756,-77.2933405268646,-53.3466703647636,6.61069613518961e-05,0.206103238604385,NA,NA,NA,NA,-67.4028340305719,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.820773353950641,0.820773353950641,0.820773353950641,0,0,0.820773353950641,NA,NA,78,"No",1,NA,NA,NA,NA,NA,NA,NA,2025,NA
"2026",2037,"Earlytree",2,2,1,"cladeD",2,-53.5752592637217,-53.5353662236173,-54.258620053749,-66.552255977198,-53.5353662236173,6.61069613518961e-05,0.206103238604385,NA,NA,NA,NA,-62.6549760963547,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.77758751772247,0.77758751772247,0.77758751772247,0,0,0.77758751772247,NA,NA,81,"No",1,NA,NA,NA,NA,NA,NA,NA,2026,NA
"2027",2038,"Earlytree",2,2,1,"cladeE",2,-32.571999234006,-32.4074652510467,-33.2649707807805,-45.4367201956661,-32.4074652510467,6.61069613518961e-05,0.206103238604385,NA,NA,NA,NA,-42.9604463417692,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.566208419565585,0.566208419565585,0.566208419565585,0,0,0.566208419565585,NA,NA,48,"No",1,NA,NA,NA,NA,NA,NA,NA,2027,NA
"2028",2039,"Earlytree",2,2,1,"cladeF",2,-22.1565883975478,-22.015809952162,-22.8400610227829,-25.9658147728032,-22.015809952162,6.61069613518961e-05,0.206103238604385,NA,NA,NA,NA,-27.7186437016793,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.5956825864791,0.5956825864791,0.5956825864791,0,0,0.5956825864791,NA,NA,34,"No",1,NA,NA,NA,NA,NA,NA,NA,2028,NA
"2029",2040,"Earlytree",2,2,1,"ThreeQuarterSample",2,-88.7228391216345,-88.6259156165342,-89.4159862922298,-120.819346379698,-88.6259156165342,6.61069613518961e-05,0.206103238604385,NA,NA,NA,NA,-121.268448832242,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.659733886924122,0.659733886924122,0.659733886924122,0,0,0.659733886924122,NA,NA,200,"No",1,NA,NA,NA,NA,NA,NA,NA,2029,NA
"2030",2041,"Earlytree",2,2,1,"HalfSample",2,-104.520672732174,-104.42990096893,-105.162433661374,-135.884898270178,-104.42990096893,6.61069613518961e-05,0.206103238604385,NA,NA,NA,NA,-140.918641031636,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.670050100277468,0.670050100277468,0.670050100277468,0,0,0.670050100277468,NA,NA,103,"No",1,NA,NA,NA,NA,NA,NA,NA,2030,NA
"2031",2042,"Earlytree",2,2,1,"Rarelost",2,-165.396145491058,-158.667137865543,-166.065219265356,-212.092980704009,-158.667137865543,6.61069613518961e-05,0.206103238604385,NA,NA,NA,NA,-196.696991305841,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.000243961699632478,0.000243961699632478,0.000243961699632478,1,1,0.000243961699632478,NA,NA,290,"No",1,NA,NA,NA,NA,NA,NA,NA,2031,NA
"2032",2043,"Earlytree",2,2,1,"Frequentlost",2,-152.435464986754,-144.387543371744,-152.78413071252,-173.424666284433,-144.387543371744,6.61069613518961e-05,0.206103238604385,NA,NA,NA,NA,-196.206000824727,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",6.02160628998538e-05,6.02160628998538e-05,6.02160628998538e-05,1,1,6.02160628998538e-05,NA,NA,200,"No",1,NA,NA,NA,NA,NA,NA,NA,2032,NA
"2033",2044,"Earlytree",2,2,1,"Ecologyloss",2,-90.1091334832983,-90.1053166557839,-90.8022806533526,-120.863139074289,-90.1053166557839,6.61069613518961e-05,0.206103238604385,NA,NA,NA,NA,-125.324304155071,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.930376786391977,0.930376786391977,0.930376786391977,0,0,0.930376786391977,NA,NA,306,"No",1,NA,NA,NA,NA,NA,NA,NA,2033,NA
"2034",2045,"Earlytree",2,2,1,"horizontal10",2,-210.361023061201,-210.354126116937,-211.045047172409,-271.59434106815,-210.354126116937,6.61069613518961e-05,0.206103238604385,-411.18399,-411.958027,NA,-359.289696,-270.343089946013,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.906505535109088,0.906505535109088,0.906505535109088,0,0,0.906505535109088,-1.54807400000004,NA,306,"Yes",1,NA,NA,1,NA,NA,0,NA,2034,NA
"2035",2046,"Earlytree",2,2,1,"horizontalClade10",2,-206.018214523435,-201.009103021499,-206.684206034028,-252.102872578844,-201.009103021499,6.61069613518961e-05,0.206103238604385,-401.838967,-391.007118,NA,-348.052089,-244.225796056138,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.00154998940025797,0.00154998940025797,0.00154998940025797,1,1,0.00154998940025797,21.6636980000001,NA,306,"Yes",1,NA,NA,0.000233797772423161,NA,NA,1,NA,2035,NA
"2036",2047,"Earlytree",2,2,1,"horizontalEcology10",2,-208.561328643636,-206.6704185176,-209.23240679939,-267.207544266696,-206.6704185176,6.61069613518961e-05,0.206103238604385,NA,-409.867506,-354.558289,-356.641112,-259.352880310962,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.0518122671263166,0.0518122671263166,0.0518122671263166,0,0,0.0518122671263166,-387.742428,NA,306,"Yes",1,NA,NA,1,NA,NA,0,NA,2036,NA
"2037",2048,"Earlytree",2,2,1,"horizontalNeighbor10",2,-210.963476634218,-210.868160661693,-211.652130088749,-275.078076219371,-210.868160661693,6.61069613518961e-05,0.206103238604385,NA,-412.02021,NA,-275.445164,-277.678841551185,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.662391174837536,0.662391174837536,0.662391174837536,0,0,0.662391174837536,-387.525922,NA,306,"Yes",1,NA,NA,1,NA,NA,0,NA,2037,NA
"2038",2049,"Earlytree",2,2,2,"full",2,-211.317756158195,-211.213644102396,-212.009627829537,-282.546884060276,-211.213644102396,6.61069613518961e-05,0.178312723176517,NA,-411.425534,-275.538527,-274.932262,-274.556335922694,NA,NA,NA,"drift_two_medium","loglik_selectiononestate",0.648162902025183,0.648162902025183,0.648162902025183,0,0,0.648162902025183,-386.33657,NA,306,"No",1,NA,NA,1,NA,NA,0,NA,2038,NA
"2039",2050,"Earlytree",2,2,2,"cladeA",2,-77.5978494665251,-76.8608236219008,-78.2909731003374,-109.916131455111,-76.8608236219008,6.61069613518961e-05,0.178312723176517,NA,NA,NA,NA,-101.592876090084,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.224707514855435,0.224707514855435,0.224707514855435,0,0,0.224707514855435,NA,NA,113,"No",1,NA,NA,NA,NA,NA,NA,NA,2039,NA
"2040",2051,"Earlytree",2,2,2,"cladeB",2,-12.8672412967867,-12.4855684004546,-13.5577035868922,-15.9574585614019,-12.4855684004546,6.61069613518961e-05,0.178312723176517,NA,NA,NA,NA,NA,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.382283489377926,0.382283489377926,0.382283489377926,0,0,0.382283489377926,NA,NA,21,"No",1,NA,NA,NA,NA,NA,NA,NA,2040,NA
"2041",2052,"Earlytree",2,2,2,"cladeC",2,-53.3723329078656,-53.2697238090443,-54.0654800836756,-80.1141449710256,-53.2697238090443,6.61069613518961e-05,0.178312723176517,NA,NA,NA,NA,-73.6997139327054,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.650541431442737,0.650541431442737,0.650541431442737,0,0,0.650541431442737,NA,NA,78,"No",1,NA,NA,NA,NA,NA,NA,NA,2041,NA
"2042",2053,"Earlytree",2,2,2,"cladeD",2,-55.4121820369088,-54.4011732604901,-56.1051728383832,-67.2498631658994,-54.4011732604901,6.61069613518961e-05,0.178312723176517,NA,NA,NA,NA,-72.70727018012,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.15503303372239,0.15503303372239,0.15503303372239,0,0,0.15503303372239,NA,NA,81,"No",1,NA,NA,NA,NA,NA,NA,NA,2042,NA
"2043",2054,"Earlytree",2,2,2,"cladeE",2,-32.577917489121,-32.5362387575362,-33.2710646668774,-48.968254239397,-32.5362387575362,6.61069613518961e-05,0.178312723176517,NA,NA,NA,NA,-46.6771615565408,NA,NA,FALSE,"drift_two_medium","loglik_selectiononestate",0.772798009227305,0.772798009227305,0.772798009227305,0,0,0.772798009227305,NA,NA,48,"No",1,NA,NA,NA,NA,NA,NA,NA,2043,NA
