"","X","Tree","NumberOfVariantsInModel","RateOfChange","Repetition","Sample","NumberOfVariantsObserved","loglik_drift","loglik_selectiononestate","loglik_pathways","loglik_pathwaystoone","loglik_unconstrained","phylosigLambda","phylosigK","BayestraitsIndependent_CladeA","BayestraitsDependent_CladeA","BayestraitsIndependent_Forest","BayestraitsDependent_Forest","loglik_pathwaysfromone","BayestraitsMultistate_Free","BayestraitsMultistate_Equal","Pathway_impossible","selection_variant","X.1","BT_dependent_CladeA_better","BT_dependent_Forest_better","chisq_BT_CladeAdependent_better","chisq_BT_Forestdependent_better","BT_CladeAdependent_wronglysupported","BT_Forestdependent_wronglysupported"
"432",432,"Grafentree",2,1,4,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.9836057828942,0.0499907866746669,-56.062377,-55.694117,-88.407034,-71.938488,NA,NA,NA,NA,NA,432,0.736519999999999,32.937092,0.946750067996817,1.23043338184914e-06,0,1
"433",433,"Grafentree",2,1,4,"HalfSample",2,NA,NA,NA,NA,NA,0.959184390065718,0.048504631297707,-57.113217,-56.47089,-97.238884,-82.210493,NA,NA,NA,NA,NA,433,1.284654,30.056782,0.863973776928626,4.76587497311165e-06,0,1
"434",434,"Grafentree",2,1,4,"Rarelost",2,NA,NA,NA,NA,NA,0.998352473501566,0.0792475857120115,-53.544198,-52.959412,-101.38482,-82.51453,NA,NA,NA,NA,NA,434,1.169572,37.74058,0.883082529759855,1.26748079254391e-07,0,1
"435",435,"Grafentree",2,1,4,"Frequentlost",2,NA,NA,NA,NA,NA,0.972236917879574,0.0567972248833676,-71.654783,-71.228125,-126.248167,-101.697983,NA,NA,NA,NA,NA,435,0.853315999999978,49.100368,0.931160749020585,5.56396706485884e-10,0,1
"436",436,"Grafentree",2,1,4,"Ecologyloss",2,NA,NA,NA,NA,NA,0.963843288915449,0.065619129432263,-29.933317,-29.029675,-26.203918,-26.203918,NA,NA,NA,NA,NA,436,1.807284,0,0.771149433430634,1,0,0
"437",437,"Grafentree",2,1,4,"horizontal10",2,NA,NA,NA,NA,NA,0.921616735647629,0.0212728621757966,-146.129148,-144.306311,-210.831798,-179.979778,NA,NA,NA,NA,NA,437,3.64567399999999,61.70404,0.456076558374122,1.27142740780073e-12,0,1
"438",438,"Grafentree",2,1,4,"horizontalClade10",2,NA,NA,NA,NA,NA,0.985427720366822,0.0608631188843144,-61.935969,-55.236227,-126.63862,-107.399647,NA,NA,NA,NA,NA,438,13.399484,38.477946,0.00948014963843047,8.92911999894608e-08,1,1
"439",439,"Grafentree",2,1,4,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.971057342843336,0.0321187328689159,-87.493035,-82.133597,-152.195685,-109.541704,NA,NA,NA,NA,NA,439,10.718876,85.307962,0.0299119267149442,0,1,1
"440",440,"Grafentree",2,1,4,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.903153252870992,0.0199224798274517,-131.791834,-131.334418,-196.494484,-178.488534,NA,NA,NA,NA,NA,440,0.91483199999999,36.0119,0.922423350552562,2.87743058824397e-07,0,1
"441",441,"Grafentree",2,1,5,"full",2,NA,NA,NA,NA,NA,0.984746456837698,0.0553988617016713,-75.266649,-74.501832,-139.969299,-118.461832,NA,NA,NA,NA,"Q_onlyandfastInEcology1",441,1.52963400000002,43.014934,0.821379530761671,1.02743032970309e-08,0,1
"442",442,"Grafentree",2,1,5,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.984746456837698,0.0553988617016713,-36.517147,-35.725831,-74.419167,-60.453497,NA,NA,NA,NA,NA,442,1.582632,27.93134,0.811910266031569,1.28790179210192e-05,0,1
"443",443,"Grafentree",2,1,5,"HalfSample",2,NA,NA,NA,NA,NA,1.00322314926575,0.166991672989655,-38.61961,-38.057201,-76.149669,-62.444035,NA,NA,NA,NA,NA,443,1.124818,27.411268,0.890314828368161,1.64135504991947e-05,0,1
"444",444,"Grafentree",2,1,5,"Rarelost",2,NA,NA,NA,NA,NA,0.991863195264361,0.0644031330221492,-50.797577,-50.057505,-90.692116,-77.99347,NA,NA,NA,NA,NA,444,1.480144,25.397292,0.830152792055682,4.18529194264883e-05,0,1
"445",445,"Grafentree",2,1,5,"Frequentlost",2,NA,NA,NA,NA,NA,0.975856641483995,0.0655552847972805,-65.314223,-64.771346,-122.351547,-102.545835,NA,NA,NA,NA,NA,445,1.08575400000001,39.611424,0.89652585659774,5.20800209624639e-08,0,1
"446",446,"Grafentree",2,1,5,"Ecologyloss",2,NA,NA,NA,NA,NA,0.959039441256814,0.0498948114597875,-26.929293,-26.329998,-23.18323,-23.18323,NA,NA,NA,NA,NA,446,1.19859,0,0.878330710473004,1,0,0
"447",447,"Grafentree",2,1,5,"horizontal10",2,NA,NA,NA,NA,NA,0.951234908283641,0.0275960987317872,-123.750848,-121.865074,-188.453498,-168.787241,NA,NA,NA,NA,NA,447,3.771548,39.332514,0.437805359624375,5.94723269520259e-08,0,1
"448",448,"Grafentree",2,1,5,"horizontalClade10",2,NA,NA,NA,NA,NA,0.983935898354209,0.0643617521445724,-57.899229,-51.788998,-122.601879,-102.807123,NA,NA,NA,NA,NA,448,12.220462,39.589512,0.0157849824740984,5.26260200972573e-08,1,1
"449",449,"Grafentree",2,1,5,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.982352355603298,0.0454465111067303,-73.777364,-71.956409,-138.480014,-101.907921,NA,NA,NA,NA,NA,449,3.64191000000002,73.144186,0.456631061266399,4.88498130835069e-15,0,1
"450",450,"Grafentree",2,1,5,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.93785556632058,0.0226282142450611,-116.569802,-113.544142,-181.272452,-161.230528,NA,NA,NA,NA,NA,450,6.05132,40.083848,0.195348306335424,4.15899547023812e-08,0,1
"451",451,"Grafentree",2,1,6,"full",2,NA,NA,NA,NA,NA,0.982132708638463,0.0497757575148732,-82.848107,-82.178016,-147.550757,-121.052328,NA,NA,NA,NA,"Q_onlyandfastInEcology1",451,1.340182,52.996858,0.854522125332443,8.53466186612195e-11,0,1
"452",452,"Grafentree",2,1,6,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.982132708638463,0.0497757575148732,-38.805972,-37.659367,-65.803246,-49.4893,NA,NA,NA,NA,NA,452,2.29320999999999,32.627892,0.68200555523053,1.42344054754329e-06,0,1
"453",453,"Grafentree",2,1,6,"HalfSample",2,NA,NA,NA,NA,NA,0.984792955389876,0.076998878343437,-47.724526,-46.591671,-80.158026,-63.129074,NA,NA,NA,NA,NA,453,2.26571,34.057904,0.687018854675929,7.25087797248669e-07,0,1
"454",454,"Grafentree",2,1,6,"Rarelost",2,NA,NA,NA,NA,NA,0.973941408542986,0.0382331484814406,-63.372268,-62.6343,-117.136788,-88.064031,NA,NA,NA,NA,NA,454,1.47593599999999,58.145514,0.830895382715756,7.11275482956353e-12,0,1
"455",455,"Grafentree",2,1,6,"Frequentlost",2,NA,NA,NA,NA,NA,0.966233775268783,0.0529385677953456,-74.049232,-73.662944,-130.667588,-105.886576,NA,NA,NA,NA,NA,455,0.772576000000015,49.562024,0.942086362557946,4.45700587548004e-10,0,1
"456",456,"Grafentree",2,1,6,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00322314926575,0.137389234435643,-22.536807,-22.075207,-18.601563,-18.601559,NA,NA,NA,NA,NA,456,0.923200000000001,7.9999999940128e-06,0.921209061996998,0.999999999992,0,0
"457",457,"Grafentree",2,1,6,"horizontal10",2,NA,NA,NA,NA,NA,0.932592931290528,0.0215213713092512,-130.717919,-130.508396,-195.420569,-173.398364,NA,NA,NA,NA,NA,457,0.41904599999998,44.04441,0.980888060971184,6.28094232180132e-09,0,1
"458",458,"Grafentree",2,1,6,"horizontalClade10",2,NA,NA,NA,NA,NA,0.983180588843173,0.0604700190501387,-61.966499,-55.271386,-126.669149,-104.328159,NA,NA,NA,NA,NA,458,13.390226,44.68198,0.00951840917168678,4.62967597592012e-09,1,1
"459",459,"Grafentree",2,1,6,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.965313313864356,0.032318000063903,-88.008624,-82.788085,-152.711274,-105.555615,NA,NA,NA,NA,NA,459,10.441078,94.311318,0.0336183765276138,0,1,1
"460",460,"Grafentree",2,1,6,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.94249337977537,0.0256657236119146,-115.147556,-114.823384,-179.850207,-158.262386,NA,NA,NA,NA,NA,460,0.64834399999998,43.175642,0.957543008390372,9.514868781757e-09,0,1
"461",461,"Grafentree",2,1,7,"full",2,NA,NA,NA,NA,NA,0.978608681562205,0.0450989854505759,-87.334166,-86.610562,-152.036817,-123.501334,NA,NA,NA,NA,"Q_onlyandfastInEcology1",461,1.44720799999999,57.070966,0.835949936283395,1.19547705068612e-11,0,1
"462",462,"Grafentree",2,1,7,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.978608681562205,0.0450989854505759,-44.328273,-43.585892,-76.22295,-56.399344,NA,NA,NA,NA,NA,462,1.484762,39.647212,0.82933721663666,5.1200386708139e-08,0,1
"463",463,"Grafentree",2,1,7,"HalfSample",2,NA,NA,NA,NA,NA,0.950516653394291,0.0442694511919096,-62.365501,-61.237369,-113.830092,-86.403252,NA,NA,NA,NA,NA,463,2.256264,54.85368,0.688742780660765,3.48661099991432e-11,0,1
"464",464,"Grafentree",2,1,7,"Rarelost",2,NA,NA,NA,NA,NA,0.980456680326665,0.0397324709915144,-72.533877,-71.951639,-117.772645,-98.357508,NA,NA,NA,NA,NA,464,1.16447600000001,38.830274,0.883912061271889,7.55206004399156e-08,0,1
"465",465,"Grafentree",2,1,7,"Frequentlost",2,NA,NA,NA,NA,NA,0.955691996183524,0.04653988762261,-75.699251,-75.291511,-131.630433,-108.455123,NA,NA,NA,NA,NA,465,0.815480000000008,46.35062,0.936360789032343,2.08191408557212e-09,0,1
"466",466,"Grafentree",2,1,7,"Ecologyloss",2,NA,NA,NA,NA,NA,0.959706814042516,0.0422001838437625,-35.102344,-34.832327,-31.177893,-31.177893,NA,NA,NA,NA,NA,466,0.540034000000006,0,0.9694884538154,1,0,0
"467",467,"Grafentree",2,1,7,"horizontal10",2,NA,NA,NA,NA,NA,0.925929851997486,0.0253324473342525,-138.333232,-137.387346,-203.035882,-166.958167,NA,NA,NA,NA,NA,467,1.891772,72.15543,0.755656327316515,7.99360577730113e-15,0,1
"468",468,"Grafentree",2,1,7,"horizontalClade10",2,NA,NA,NA,NA,NA,0.977672000003026,0.0521288014579228,-66.954337,-59.668994,-131.656987,-108.876717,NA,NA,NA,NA,NA,468,14.570686,45.56054,0.00567971087486163,3.03998348716306e-09,1,1
"469",469,"Grafentree",2,1,7,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.966666270347507,0.032740795639173,-86.579853,-82.58387,-151.282503,-104.520159,NA,NA,NA,NA,NA,469,7.99196599999999,93.524688,0.0918729338449343,0,0,1
"470",470,"Grafentree",2,1,7,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.924692800326404,0.0232929903217542,-123.196361,-122.477321,-187.899012,-164.450061,NA,NA,NA,NA,NA,470,1.43807999999999,46.897902,0.83755026051584,1.60143831529069e-09,0,1
"471",471,"Grafentree",2,1,8,"full",2,NA,NA,NA,NA,NA,0.983585616495432,0.0524989729652776,-79.242635,-78.385195,-143.945286,-116.356402,NA,NA,NA,NA,"Q_onlyandfastInEcology1",471,1.71488000000002,55.177768,0.788012911274465,2.98192581738022e-11,0,1
"472",472,"Grafentree",2,1,8,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.983585616495432,0.0524989729652776,-44.91192,-44.385304,-76.085683,-59.761045,NA,NA,NA,NA,NA,472,1.05323200000001,32.649276,0.901619688806611,1.40917187363421e-06,0,1
"473",473,"Grafentree",2,1,8,"HalfSample",2,NA,NA,NA,NA,NA,0.990540674509451,0.0965876627646346,-43.412663,-41.010367,-74.163566,-55.657151,NA,NA,NA,NA,NA,473,4.804592,37.01283,0.307941483662082,1.79037310532593e-07,0,1
"474",474,"Grafentree",2,1,8,"Rarelost",2,NA,NA,NA,NA,NA,0.99926627122304,0.102385689979113,-43.719014,-42.953355,-84.519273,-65.058906,NA,NA,NA,NA,NA,474,1.531318,38.920734,0.821079773330707,7.23408180025586e-08,0,1
"475",475,"Grafentree",2,1,8,"Frequentlost",2,NA,NA,NA,NA,NA,0.982190762457305,0.0707866289979355,-65.903271,-65.415649,-118.75328,-94.868245,NA,NA,NA,NA,NA,475,0.975244000000004,47.77007,0.913526286382031,1.05389985627369e-09,0,1
"476",476,"Grafentree",2,1,8,"Ecologyloss",2,NA,NA,NA,NA,NA,0.995214212721885,0.0702950698732293,-21.666138,-21.362361,-17.75434,-17.75434,NA,NA,NA,NA,NA,476,0.607554,0,0.962220578143923,1,0,0
"477",477,"Grafentree",2,1,8,"horizontal10",2,NA,NA,NA,NA,NA,0.922011030345273,0.0219097113390319,-143.129846,-142.176419,-207.832496,-175.563019,NA,NA,NA,NA,NA,477,1.90685399999995,64.538954,0.752885791492338,3.21853654838833e-13,0,1
"478",478,"Grafentree",2,1,8,"horizontalClade10",2,NA,NA,NA,NA,NA,0.979392259616805,0.0550119664563352,-62.995572,-56.298815,-127.698223,-104.781326,NA,NA,NA,NA,NA,478,13.393514,45.833794,0.00950480395525377,2.66699939910353e-09,1,1
"479",479,"Grafentree",2,1,8,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.97154282792231,0.035123708816293,-83.997045,-81.269141,-148.699695,-98.766178,NA,NA,NA,NA,NA,479,5.45580799999999,99.867034,0.243641388370093,0,0,1
"480",480,"Grafentree",2,1,8,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.953515623823593,0.0303456374753678,-103.840056,-103.040343,-168.542706,-146.975534,NA,NA,NA,NA,NA,480,1.59942600000002,43.134344,0.808895297637954,9.70450408921408e-09,0,1
"481",481,"Grafentree",2,1,9,"full",2,NA,NA,NA,NA,NA,0.992813284586701,0.0705810422674826,-69.376701,-68.265719,-134.079351,-117.295615,NA,NA,NA,NA,"Q_onlyandfastInEcology1",481,2.22196399999999,33.567472,0.695010199535257,9.13985008010876e-07,0,1
"482",482,"Grafentree",2,1,9,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.992813284586701,0.0705810422674826,-42.774954,-42.035451,-79.065134,-64.247348,NA,NA,NA,NA,NA,482,1.479006,29.635572,0.830353670629462,5.80581244291611e-06,0,1
"483",483,"Grafentree",2,1,9,"HalfSample",2,NA,NA,NA,NA,NA,0.994324511367221,0.0981258270184739,-44.300935,-43.548748,-78.509318,-65.118106,NA,NA,NA,NA,NA,483,1.504374,26.782424,0.825866386672708,2.19972248115541e-05,0,1
"484",484,"Grafentree",2,1,9,"Rarelost",2,NA,NA,NA,NA,NA,0.992053994999888,0.0629413803520259,-52.816623,-52.217846,-104.089281,-89.42538,NA,NA,NA,NA,NA,484,1.197554,29.327802,0.87850117131994,6.70576982364501e-06,0,1
"485",485,"Grafentree",2,1,9,"Frequentlost",2,NA,NA,NA,NA,NA,0.990484431687566,0.0907715985547448,-59.754991,-58.777667,-112.954366,-96.119912,NA,NA,NA,NA,NA,485,1.95464799999999,33.668908,0.744100193476089,8.71263137858236e-07,0,1
"486",486,"Grafentree",2,1,9,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00322314926575,0.205383689832944,-16.418478,-15.52991,-12.500331,-12.500292,NA,NA,NA,NA,NA,486,1.777136,7.79999999984682e-05,0.776662698706929,0.99999999923952,0,0
"487",487,"Grafentree",2,1,9,"horizontal10",2,NA,NA,NA,NA,NA,0.924210824306022,0.0212989955221149,-129.809839,-129.258863,-194.512489,-178.268934,NA,NA,NA,NA,NA,487,1.10195200000004,32.48711,0.89396237590369,1.52103953920957e-06,0,1
"488",488,"Grafentree",2,1,9,"horizontalClade10",2,NA,NA,NA,NA,NA,0.991008787516451,0.0731319213427008,-56.832016,-50.721391,-121.534666,-102.475407,NA,NA,NA,NA,NA,488,12.22125,38.118518,0.0157796387664219,1.05921439175205e-07,1,1
"489",489,"Grafentree",2,1,9,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.987004620613488,0.0508112398711096,-67.899896,-66.177036,-132.602546,-98.120917,NA,NA,NA,NA,NA,489,3.44571999999999,68.963258,0.486179587607512,3.75255382323303e-14,0,1
"490",490,"Grafentree",2,1,9,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.930366257931122,0.0257897667055304,-116.49287,-116.168466,-181.19552,-166.679966,NA,NA,NA,NA,NA,490,0.648808000000002,29.031108,0.957488610460952,7.70446139186642e-06,0,1
"491",491,"Grafentree",2,1,10,"full",2,NA,NA,NA,NA,NA,0.987158786162662,0.0559399000635843,-78.230202,-77.570631,-142.932853,-120.105554,NA,NA,NA,NA,"Q_onlyandfastInEcology1",491,1.319142,45.654598,0.858119540363241,2.90606161357232e-09,0,1
"492",492,"Grafentree",2,1,10,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.987158786162662,0.0559399000635843,-44.068454,-41.757706,-78.200684,-59.973607,NA,NA,NA,NA,NA,492,4.62149600000001,36.454154,0.328383267505713,2.33342745348253e-07,0,1
"493",493,"Grafentree",2,1,10,"HalfSample",2,NA,NA,NA,NA,NA,1.00322314926575,0.0939952017218999,-48.872755,-48.248452,-85.90337,-69.605613,NA,NA,NA,NA,NA,493,1.248606,32.595514,0.870032945805082,1.44531949064497e-06,0,1
"494",494,"Grafentree",2,1,10,"Rarelost",2,NA,NA,NA,NA,NA,0.988802254361138,0.055096672315002,-54.51156,-53.107205,-102.79539,-81.617846,NA,NA,NA,NA,NA,494,2.80871,42.355088,0.590330149194452,1.40806579729258e-08,0,1
"495",495,"Grafentree",2,1,10,"Frequentlost",2,NA,NA,NA,NA,NA,0.985119940124682,0.0724899052049392,-65.743006,-64.948584,-115.449409,-95.286963,NA,NA,NA,NA,NA,495,1.58884399999999,40.324892,0.810795807298024,3.70788983961035e-08,0,1
"496",496,"Grafentree",2,1,10,"Ecologyloss",2,NA,NA,NA,NA,NA,0.971815284289037,0.0591831311465348,-32.394228,-31.826979,-28.448306,-28.448306,NA,NA,NA,NA,NA,496,1.13449799999999,0,0.888760799245644,1,0,0
"497",497,"Grafentree",2,1,10,"horizontal10",2,NA,NA,NA,NA,NA,0.936197819084163,0.0259817046851993,-131.091922,-128.652256,-195.794572,-171.064293,NA,NA,NA,NA,NA,497,4.87933200000003,49.460558,0.299904368637745,4.67972993689614e-10,0,1
"498",498,"Grafentree",2,1,10,"horizontalClade10",2,NA,NA,NA,NA,NA,0.991376283404804,0.0729967937303695,-56.814481,-50.699795,-121.517132,-102.652242,NA,NA,NA,NA,NA,498,12.229372,37.72978,0.0157246630930995,1.27399738314438e-07,1,1
"499",499,"Grafentree",2,1,10,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.973154831258112,0.0370778572490163,-82.791875,-78.963011,-147.494526,-106.139759,NA,NA,NA,NA,NA,499,7.65772800000002,82.709534,0.104951939077211,0,0,1
"500",500,"Grafentree",2,1,10,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.915043524347916,0.0216719214929776,-131.152017,-130.642389,-195.854667,-172.039636,NA,NA,NA,NA,NA,500,1.01925599999998,47.630062,0.906862229660808,1.1271410471636e-09,0,1
"501",501,"Grafentree",2,2,1,"full",2,NA,NA,NA,NA,NA,0.966745788229869,0.0404609387432721,-83.383745,-82.871324,-148.086396,-122.997234,NA,NA,NA,NA,"Q_onlyandslowInEcology1",501,1.02484200000001,50.178324,0.906006025910252,3.31417560062164e-10,0,1
"502",502,"Grafentree",2,2,1,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.966745788229869,0.0404609387432721,-41.262411,-40.490468,-78.325131,-61.491898,NA,NA,NA,NA,NA,502,1.543886,33.666466,0.818840212106073,8.72267877705113e-07,0,1
"503",503,"Grafentree",2,2,1,"HalfSample",2,NA,NA,NA,NA,NA,0.958699571476634,0.0586663588454957,-51.631393,-51.279076,-93.387578,-73.29992,NA,NA,NA,NA,NA,503,0.704633999999999,40.175316,0.950756227211334,3.98170725279812e-08,0,1
"504",504,"Grafentree",2,2,1,"Rarelost",2,NA,NA,NA,NA,NA,0.978428012854514,0.0530522555704296,-52.328282,-51.717912,-100.62333,-82.846978,NA,NA,NA,NA,NA,504,1.22074000000001,35.552704,0.874672250420145,3.57634688641362e-07,0,1
"505",505,"Grafentree",2,2,1,"Frequentlost",2,NA,NA,NA,NA,NA,0.953875413292716,0.0483870063970715,-69.700095,-69.169207,-125.914928,-102.24347,NA,NA,NA,NA,NA,505,1.06177600000001,47.342916,0.900288473592778,1.29363342260547e-09,0,1
"506",506,"Grafentree",2,2,1,"Ecologyloss",2,NA,NA,NA,NA,NA,0.969272604018621,0.0645432402751791,-26.977033,-26.394796,-23.049163,-23.049163,NA,NA,NA,NA,NA,506,1.164474,0,0.88391238653712,1,0,0
"507",507,"Grafentree",2,2,1,"horizontal10",2,NA,NA,NA,NA,NA,0.879826571762433,0.0184991574754694,-145.547244,-145.383565,-210.249894,-191.226809,NA,NA,NA,NA,NA,507,0.327358000000004,38.04617,0.987980358078684,1.09625136412994e-07,0,1
"508",508,"Grafentree",2,2,1,"horizontalClade10",2,NA,NA,NA,NA,NA,0.967868934768229,0.0445278035462997,-65.813691,-59.56384,-130.516341,-111.0824,NA,NA,NA,NA,NA,508,12.499702,38.867882,0.013997590335572,7.41820442851093e-08,1,1
"509",509,"Grafentree",2,2,1,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.971810453362661,0.0335743713620943,-78.418032,-75.980925,-143.120682,-101.665021,NA,NA,NA,NA,NA,509,4.87421399999999,82.911322,0.300449115893016,0,0,1
"510",510,"Grafentree",2,2,1,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.920760234579673,0.0266887779156331,-111.076545,-110.942449,-175.779195,-151.306217,NA,NA,NA,NA,NA,510,0.268191999999999,48.945956,0.991773879043754,5.99239435850052e-10,0,1
"511",511,"Grafentree",2,2,2,"full",2,NA,NA,NA,NA,NA,0.995059508098356,0.074128512337936,-68.851617,-67.797564,-133.554267,-112.978712,NA,NA,NA,NA,"Q_onlyandslowInEcology1",511,2.10810600000002,41.15111,0.715883320486078,2.5009901261086e-08,0,1
"512",512,"Grafentree",2,2,2,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.995059508098356,0.074128512337936,-45.670589,-44.903309,-70.11772,-55.404072,NA,NA,NA,NA,NA,512,1.53456,29.427296,0.820502469629771,6.40060291923206e-06,0,1
"513",513,"Grafentree",2,2,2,"HalfSample",2,NA,NA,NA,NA,NA,0.973019594728208,0.0637319908950378,-53.193251,-52.681424,-105.103505,-88.055446,NA,NA,NA,NA,NA,513,1.02365399999999,34.096118,0.906188310068927,7.12118963686059e-07,0,1
"514",514,"Grafentree",2,2,2,"Rarelost",2,NA,NA,NA,NA,NA,0.998127625926973,0.079530963170581,-48.511301,-47.973725,-99.899563,-82.266165,NA,NA,NA,NA,NA,514,1.075152,35.266796,0.898194313244053,4.09453522642877e-07,0,1
"515",515,"Grafentree",2,2,2,"Frequentlost",2,NA,NA,NA,NA,NA,0.990536479501808,0.091371769504908,-60.301273,-59.297926,-109.110019,-89.992353,NA,NA,NA,NA,NA,515,2.00669400000001,38.235332,0.734527592148346,1.00203004338439e-07,0,1
"516",516,"Grafentree",2,2,2,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00322314926575,0.0933128684303062,-27.398687,-26.944767,-23.452765,-23.452764,NA,NA,NA,NA,NA,516,0.90784,2.00000000205591e-06,0.923433359234751,0.9999999999995,0,0
"517",517,"Grafentree",2,2,2,"horizontal10",2,NA,NA,NA,NA,NA,0.930984245231351,0.0224205144694006,-141.295467,-140.832554,-205.998117,-185.982181,NA,NA,NA,NA,NA,517,0.925826000000029,40.031872,0.920826772644862,4.2632242958085e-08,0,1
"518",518,"Grafentree",2,2,2,"horizontalClade10",2,NA,NA,NA,NA,NA,0.988956471483095,0.0721023516760397,-56.862291,-50.753795,-121.564941,-102.510784,NA,NA,NA,NA,NA,518,12.216992,38.108314,0.0158085347361976,1.06436152780276e-07,1,1
"519",519,"Grafentree",2,2,2,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.990090581130232,0.0602455854646239,-63.591301,-62.475924,-128.293951,-94.28453,NA,NA,NA,NA,NA,519,2.230754,68.018842,0.693402976728019,5.93969318174459e-14,0,1
"520",520,"Grafentree",2,2,2,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.956819356305079,0.0296521778572521,-105.348334,-104.427273,-170.050984,-150.778745,NA,NA,NA,NA,NA,520,1.84212199999999,38.544478,0.76476753861667,8.65116641657337e-08,0,1
"521",521,"Grafentree",2,2,3,"full",2,NA,NA,NA,NA,NA,0.977553760714339,0.0530460972004896,-72.770594,-71.629031,-137.473244,-116.122181,NA,NA,NA,NA,"Q_onlyandslowInEcology1",521,2.28312600000001,42.702126,0.683842901623881,1.19302443479796e-08,0,1
"522",522,"Grafentree",2,2,3,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.977553760714339,0.0530460972004896,-44.369044,-43.796345,-80.91057,-67.076099,NA,NA,NA,NA,NA,522,1.145398,27.668942,0.887004034384734,1.45558525834755e-05,0,1
"523",523,"Grafentree",2,2,3,"HalfSample",2,NA,NA,NA,NA,NA,0.956807848310209,0.0485731135366072,-51.407457,-50.297601,-90.792268,-71.754981,NA,NA,NA,NA,NA,523,2.219712,38.074574,0.695422084948697,1.08155902123208e-07,0,1
"524",524,"Grafentree",2,2,3,"Rarelost",2,NA,NA,NA,NA,NA,0.981689156903064,0.0456591627812027,-46.887343,-46.251923,-98.260972,-83.254205,NA,NA,NA,NA,NA,524,1.27084000000001,30.013534,0.866303172553206,4.86348436368189e-06,0,1
"525",525,"Grafentree",2,2,3,"Frequentlost",2,NA,NA,NA,NA,NA,0.965495031068056,0.0550695731361358,-65.929806,-64.980705,-120.309339,-100.438628,NA,NA,NA,NA,NA,525,1.898202,39.741422,0.754475284044051,4.89550057158894e-08,0,1
"526",526,"Grafentree",2,2,3,"Ecologyloss",2,NA,NA,NA,NA,NA,0.982481131984112,0.0599911637487202,-23.576736,-21.612617,-19.661467,-19.661467,NA,NA,NA,NA,NA,526,3.928238,0,0.415804889268838,1,0,0
"527",527,"Grafentree",2,2,3,"horizontal10",2,NA,NA,NA,NA,NA,0.900321245359263,0.0214243618342895,-140.838439,-139.410075,-205.541089,-184.560321,NA,NA,NA,NA,NA,527,2.85672799999998,41.961536,0.582080677099594,1.69906930747032e-08,0,1
