"","X","Tree","NumberOfVariantsInModel","RateOfChange","Repetition","Sample","NumberOfVariantsObserved","loglik_drift","loglik_selectiononestate","loglik_pathways","loglik_pathwaystoone","loglik_unconstrained","phylosigLambda","phylosigK","BayestraitsIndependent_CladeA","BayestraitsDependent_CladeA","BayestraitsIndependent_Forest","BayestraitsDependent_Forest","loglik_pathwaysfromone","BayestraitsMultistate_Free","BayestraitsMultistate_Equal","Pathway_impossible","selection_variant","X.1","BT_dependent_CladeA_better","BT_dependent_Forest_better","chisq_BT_CladeAdependent_better","chisq_BT_Forestdependent_better","BT_CladeAdependent_wronglysupported","BT_Forestdependent_wronglysupported"
"110",110,"PamaNyungantree",2,2,8,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.49474077195873,0.413217905682301,-401.117402,NA,-348.175408,-341.833454,NA,NA,NA,NA,NA,110,NA,12.683908,NA,0.0129281395835373,NA,1
"111",111,"PamaNyungantree",2,2,9,"full",2,NA,NA,NA,NA,NA,0.999933893038648,8.50543437798214,-397.565741,NA,-344.623747,-338.240249,NA,NA,NA,NA,"Q_onlyandslowInEcology1",111,NA,12.7669959999999,NA,0.0124722326958179,NA,1
"112",112,"PamaNyungantree",2,2,9,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,8.50543437798214,-169.019192,NA,-150.788285,-149.354998,NA,NA,NA,NA,NA,112,NA,2.86657400000001,NA,0.580396387706787,NA,0
"113",113,"PamaNyungantree",2,2,9,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,5.92404203457027,-195.045202,NA,NA,-170.631208,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA
"114",114,"PamaNyungantree",2,2,9,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,6.80672002786287,NA,-278.908804,NA,-256.602798,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,NA
"115",115,"PamaNyungantree",2,2,9,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,7.96381834696761,-159.990701,-207.705596,-249.967778,-246.721295,NA,NA,NA,NA,NA,115,-95.42979,6.49296600000002,1,0.165234122085916,0,0
"116",116,"PamaNyungantree",2,2,9,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,7.42839271890319,-152.996294,-127.641494,-65.925572,-72.37446,NA,NA,NA,NA,NA,116,50.7096,-12.897776,2.56690668720694e-10,1,1,0
"117",117,"PamaNyungantree",2,2,9,"horizontal10",2,NA,NA,NA,NA,NA,0.807739409620812,1.16469391742255,-404.620751,-366.08228,-351.678757,-346.909628,NA,NA,NA,NA,NA,117,77.0769419999999,9.53825800000004,7.7715611723761e-16,0.0489670388338244,1,1
"118",118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA,NA
"119",119,"PamaNyungantree",2,2,9,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.784561557449072,0.867196670055272,-384.627395,NA,-331.685402,-320.778541,NA,NA,NA,NA,NA,119,NA,21.813722,NA,0.000218276879544232,NA,1
"120",120,"PamaNyungantree",2,2,9,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.709572160609074,1.01734157937228,-397.565741,-357.238733,-344.623747,-339.258494,NA,NA,NA,NA,NA,120,80.654016,10.730506,1.11022302462516e-16,0.0297656861572815,1,1
"121",121,"PamaNyungantree",2,2,10,"full",2,NA,NA,NA,NA,NA,0.911858125776982,1.78591878663292,-376.980786,-331.413668,NA,-323.398955,NA,NA,NA,NA,"Q_onlyandslowInEcology1",121,91.1342360000001,NA,0,NA,1,NA
"122",122,"PamaNyungantree",2,2,10,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.911858125776982,1.78591878663292,-154.704989,-137.193202,-125.887376,-125.885231,NA,NA,NA,NA,NA,122,35.023574,0.00428999999999746,4.59384018269837e-07,0.999997702774588,1,0
"123",123,"PamaNyungantree",2,2,10,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.71883184130238,-181.761907,-163.350809,-161.48807,-161.161836,NA,NA,NA,NA,NA,123,36.822196,0.652467999999999,1.95980036865606e-07,0.957058603030811,1,0
"124",124,"PamaNyungantree",2,2,10,"Rarelost",2,NA,NA,NA,NA,NA,0.881743286974112,1.09083925493282,-281.881846,-259.280153,-235.030694,-235.021018,NA,NA,NA,NA,NA,124,45.203386,0.0193520000000262,3.60705365576308e-09,0.999953488390873,1,0
"125",125,"PamaNyungantree",2,2,10,"Frequentlost",2,NA,NA,NA,NA,NA,0.909251165636807,2.53340726196412,-226.863423,-191.054801,-209.708101,-208.897759,NA,NA,NA,NA,NA,125,71.617244,1.62068399999998,1.0325074129014e-14,0.805069860342474,1,0
"126",126,"PamaNyungantree",2,2,10,"Ecologyloss",2,NA,NA,NA,NA,NA,0.847344799524466,1.179937189048,-151.016512,-128.198176,-69.193959,-25.321731,NA,NA,NA,NA,NA,126,45.636672,87.744456,2.93112278892949e-09,0,1,1
"127",127,"PamaNyungantree",2,2,10,"horizontal10",2,NA,NA,NA,NA,NA,0.660381741293578,0.617277959896937,-393.494249,-373.310836,-340.552255,-339.771749,NA,NA,NA,NA,NA,127,40.3668260000001,1.56101200000001,3.63455329166484e-08,0.815781763540299,1,0
"128",128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA
"129",129,"PamaNyungantree",2,2,10,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.657378038587553,0.650801787514844,-357.062311,-322.751606,-304.120317,-304.119216,NA,NA,NA,NA,NA,129,68.6214100000001,0.00220200000001114,4.44089209850063e-14,0.999999394344194,1,0
"130",130,"PamaNyungantree",2,2,10,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.633092336340949,0.606268818824298,NA,-342.929676,-320.897672,-320.447933,NA,NA,NA,NA,NA,130,NA,0.899478000000045,NA,0.92463569733018,NA,0
"131",131,"PamaNyungantree",2,3,1,"full",2,NA,NA,NA,NA,NA,0.999933893038648,2.22159673752363,NA,-329.314409,-294.312071,-291.582939,NA,NA,NA,NA,"Q_moreandslowInEcology1",131,NA,5.45826399999999,NA,0.243422539209053,NA,0
"132",132,"PamaNyungantree",2,3,1,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,2.22159673752363,-143.188361,-136.531963,-119.510558,-118.600275,NA,NA,NA,NA,NA,132,13.312796,1.82056600000001,0.00984436211449624,0.768717604391785,1,0
"133",133,"PamaNyungantree",2,3,1,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.98888924925667,-166.073936,-155.606875,-106.017257,-138.178671,NA,NA,NA,NA,NA,133,20.934122,-64.322828,0.000326336227517099,1,1,0
"134",134,"PamaNyungantree",2,3,1,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,1.30672914961073,NA,-239.219523,-215.728061,-215.245441,NA,NA,NA,NA,NA,134,NA,0.965239999999994,NA,0.915020136325807,NA,0
"135",135,"PamaNyungantree",2,3,1,"Frequentlost",2,NA,NA,NA,NA,NA,0.996638907986886,2.12615138010399,-248.06576,-231.485453,-206.666242,-204.328258,NA,NA,NA,NA,NA,135,33.160614,4.67596800000001,1.10736455016802e-06,0.322188993893342,1,0
"136",136,"PamaNyungantree",2,3,1,"Ecologyloss",2,NA,NA,NA,NA,NA,0.968798743749009,1.09206429172913,-133.906415,-128.53733,-33.66143,-54.067617,NA,NA,NA,NA,NA,136,10.73817,-40.812374,0.0296696932693795,1,1,0
"137",137,"PamaNyungantree",2,3,1,"horizontal10",2,NA,NA,NA,NA,NA,0.737463310038698,0.464198945779699,-364.694785,-356.954825,-311.752791,-311.075485,NA,NA,NA,NA,NA,137,15.47992,1.35461199999997,0.00380266026669374,0.852044038498402,1,0
"138",138,"PamaNyungantree",2,3,1,"horizontalClade10",2,NA,NA,NA,NA,NA,0.770034916557791,0.57367735389482,NA,-289.087888,-236.160165,-234.74275,NA,NA,NA,NA,NA,138,NA,2.83483000000001,NA,0.585835519317695,NA,0
"139",139,"PamaNyungantree",2,3,1,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.762431690678332,0.581971933197358,-318.788562,-306.684492,-265.846568,-265.165672,NA,NA,NA,NA,NA,139,24.2081400000001,1.36179200000004,7.25563446015709e-05,0.85080781057798,1,0
"140",140,"PamaNyungantree",2,3,1,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.795552726278893,0.602945964626111,-347.254065,-335.856959,-294.312071,-292.501275,NA,NA,NA,NA,NA,140,22.794212,3.62159199999996,0.000139193857008335,0.459632380080096,1,0
"141",141,"PamaNyungantree",2,3,2,"full",2,NA,NA,NA,NA,NA,0.999933893038648,1.90661049279449,-399.405704,-353.808094,-346.463711,-343.339509,NA,NA,NA,NA,"Q_moreandslowInEcology1",141,91.1952200000001,6.24840399999994,0,0.181349448656886,1,0
"142",142,"PamaNyungantree",2,3,2,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.90661049279449,-168.876065,-143.698095,-147.695431,-147.047916,NA,NA,NA,NA,NA,142,50.35594,1.29503000000005,3.04286373875584e-10,0.862218200135878,1,0
"143",143,"PamaNyungantree",2,3,2,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.36600512476142,-194.62747,-178.030153,-171.014876,-167.577591,NA,NA,NA,NA,NA,143,33.194634,6.87456999999995,1.08974094759073e-06,0.142666962699167,1,0
"144",144,"PamaNyungantree",2,3,2,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,1.68789371922485,-307.889822,-281.236825,-254.009032,-250.899277,NA,NA,NA,NA,NA,144,53.3059939999999,6.21950999999996,7.35347338576275e-11,0.183343912970991,1,0
"145",145,"PamaNyungantree",2,3,2,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.64051480685864,-288.709783,-242.186808,-253.627065,-248.516259,NA,NA,NA,NA,NA,145,93.04595,10.221612,0,0.036855614146444,1,1
"146",146,"PamaNyungantree",2,3,2,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,2.33076683461229,-159.977164,-139.911913,-76.193433,-76.193433,NA,NA,NA,NA,NA,146,40.130502,0,4.06760573001819e-08,1,1,0
"147",147,"PamaNyungantree",2,3,2,"horizontal10",2,NA,NA,NA,NA,NA,0.798388999553909,0.686826115090204,-403.202722,-369.235195,-350.260728,-346.682909,NA,NA,NA,NA,NA,147,67.935054,7.15563799999995,6.19504447740837e-14,0.127888522031131,1,0
"148",148,"PamaNyungantree",2,3,2,"horizontalClade10",2,NA,NA,NA,NA,NA,0.999933893038648,2.41321935961475,-396.26703,NA,-343.325036,-339.396534,NA,NA,NA,NA,NA,148,NA,7.85700400000007,NA,0.0969590153361902,NA,0
"149",149,"PamaNyungantree",2,3,2,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.956902066499634,0.821755023667694,-387.230342,-350.457174,-334.288348,-327.944273,NA,NA,NA,NA,NA,149,73.546336,12.68815,3.99680288865056e-15,0.0129044749255373,1,1
"150",150,"PamaNyungantree",2,3,2,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.768908365552236,0.561799929869842,-398.806713,-362.680606,-345.86472,-343.9342,NA,NA,NA,NA,NA,150,72.252214,3.86104,7.54951656745106e-15,0.425138569075611,1,0
"151",151,"PamaNyungantree",2,3,3,"full",2,NA,NA,NA,NA,NA,0.999933893038648,2.23357940415712,-404.161883,-386.639231,-351.21989,-347.033974,NA,NA,NA,NA,"Q_moreandslowInEcology1",151,35.045304,8.37183200000004,4.54686537310067e-07,0.0788688044268419,1,0
"152",152,"PamaNyungantree",2,3,3,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,2.23357940415712,NA,-165.789025,-144.511996,-144.510021,NA,NA,NA,NA,NA,152,NA,0.00395000000003165,NA,0.999998052253511,NA,0
"153",153,"PamaNyungantree",2,3,3,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.84495430327028,-200.413279,-189.09606,-180.851524,-180.132672,NA,NA,NA,NA,NA,153,22.634438,1.437704,0.000149798305619675,0.837616120229668,1,0
"154",154,"PamaNyungantree",2,3,3,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,2.33949311408506,-304.492832,-294.717934,-261.848359,-258.801745,NA,NA,NA,NA,NA,154,19.549796,6.09322800000007,0.000612673230386385,0.192293290469856,1,0
"155",155,"PamaNyungantree",2,3,3,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.58490147160602,-280.666494,-270.105022,-256.224279,-249.851983,NA,NA,NA,NA,NA,155,21.122944,12.7445920000001,0.000299380921868764,0.0125935964927304,1,1
"156",156,"PamaNyungantree",2,3,3,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.66349847211069,-190.257988,-175.132896,-93.918554,-93.918554,NA,NA,NA,NA,NA,156,30.250184,0,4.35269470644428e-06,1,1,0
"157",157,"PamaNyungantree",2,3,3,"horizontal10",2,NA,NA,NA,NA,NA,0.868188471154415,0.546809311185153,-406.319116,-393.608094,-353.377123,-350.178277,NA,NA,NA,NA,NA,157,25.422044,6.39769200000001,4.13754865393745e-05,0.171351843100565,1,0
"158",158,"PamaNyungantree",2,3,3,"horizontalClade10",2,NA,NA,NA,NA,NA,0.999933893038648,3.62811396065679,-392.019025,NA,-339.077031,-336.056852,NA,NA,NA,NA,NA,158,NA,6.04035799999997,NA,0.196154518431901,NA,0
"159",159,"PamaNyungantree",2,3,3,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.891403371495383,0.847324187013944,-394.20954,-381.56914,-341.267546,-339.353143,NA,NA,NA,NA,NA,159,25.2808,3.82880599999999,4.41744485782936e-05,0.429669915300167,1,0
"160",160,"PamaNyungantree",2,3,3,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.86538432346016,0.730749179554122,-405.497274,-392.344427,-352.555281,-342.963593,NA,NA,NA,NA,NA,160,26.305694,19.183376,2.74558528341462e-05,0.000723349205368762,1,1
"161",161,"PamaNyungantree",2,3,4,"full",2,NA,NA,NA,NA,NA,0.999933893038648,2.39610716070716,-379.970768,-336.692359,-327.028774,-326.536364,NA,NA,NA,NA,"Q_moreandslowInEcology1",161,86.556818,0.984820000000013,0,0.912088971642014,1,0
"162",162,"PamaNyungantree",2,3,4,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,2.39610716070716,-165.366784,-143.305879,-133.311967,-133.187227,NA,NA,NA,NA,NA,162,44.12181,0.249480000000005,6.05267058695347e-09,0.99283767045231,1,0
"163",163,"PamaNyungantree",2,3,4,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,2.50623578581727,-120.52975,-153.825597,-164.148482,-164.0826,NA,NA,NA,NA,NA,163,-66.591694,0.131763999999976,1,0.997922785834343,0,0
"164",164,"PamaNyungantree",2,3,4,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,2.35982053301721,-278.646596,-246.112548,-236.400901,-236.390845,NA,NA,NA,NA,NA,164,65.068096,0.0201119999999833,2.4891200212096e-13,0.999949776121936,1,0
"165",165,"PamaNyungantree",2,3,4,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,2.29811184569794,-267.98082,-229.414537,NA,-227.480331,NA,NA,NA,NA,NA,165,77.132566,NA,6.66133814775094e-16,NA,1,NA
"166",166,"PamaNyungantree",2,3,4,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.92512897130299,-96.714438,-115.759819,-60.081754,-60.081754,NA,NA,NA,NA,NA,166,-38.090762,0,1,1,0,0
"167",167,"PamaNyungantree",2,3,4,"horizontal10",2,NA,NA,NA,NA,NA,0.822403870092483,0.559262032926819,NA,-365.527134,-345.251419,-344.910492,NA,NA,NA,NA,NA,167,NA,0.681854000000044,NA,0.953547695045563,NA,0
"168",168,"PamaNyungantree",2,3,4,"horizontalClade10",2,NA,NA,NA,NA,NA,0.654039859204955,0.462853068704547,-341.180746,-329.906039,NA,-285.006693,NA,NA,NA,NA,NA,168,22.549414,NA,0.000155764361441157,NA,1,NA
"169",169,"PamaNyungantree",2,3,4,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.74874268178164,0.675814581209628,-360.964564,-335.242299,-308.02257,-305.72638,NA,NA,NA,NA,NA,169,51.44453,4.59237999999993,1.80233494795345e-10,0.331733698798244,1,0
"170",170,"PamaNyungantree",2,3,4,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.759522466591641,0.757840011766728,-383.728195,-342.894816,-330.786201,-330.780891,NA,NA,NA,NA,NA,170,81.6667580000001,0.0106200000000172,1.11022302462516e-16,0.99998595175786,1,0
"171",171,"PamaNyungantree",2,3,5,"full",2,NA,NA,NA,NA,NA,0.999933893038648,1.95862734905928,-260.008968,-299.022996,NA,-263.12423,NA,NA,NA,NA,"Q_moreandslowInEcology1",171,-78.028056,NA,1,NA,0,NA
"172",172,"PamaNyungantree",2,3,5,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.95862734905928,-124.315178,-111.459718,-86.587043,-101.821196,NA,NA,NA,NA,NA,172,25.71092,-30.468306,3.61880855693775e-05,1,1,0
"173",173,"PamaNyungantree",2,3,5,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.83356722553815,-165.45345,-149.709584,-138.036825,-132.684044,NA,NA,NA,NA,NA,173,31.487732,10.705562,2.43434211211202e-06,0.0300801940072314,1,1
"174",174,"PamaNyungantree",2,3,5,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,1.23619630232234,-256.317596,-241.653292,-219.775274,-214.517282,NA,NA,NA,NA,NA,174,29.328608,10.515984,6.7032403989753e-06,0.0325775254048367,1,1
"175",175,"PamaNyungantree",2,3,5,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,2.09926543755754,-217.937122,-194.342074,-176.344705,-167.08588,NA,NA,NA,NA,NA,175,47.190096,18.51765,1.39202982474274e-09,0.00097732951626095,1,1
"176",176,"PamaNyungantree",2,3,5,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.64710470187194,-141.289192,-127.546598,-58.085081,-58.085081,NA,NA,NA,NA,NA,176,27.485188,0,1.5857735302216e-05,1,1,0
"177",177,"PamaNyungantree",2,3,5,"horizontal10",2,NA,NA,NA,NA,NA,0.701581099370431,0.366977250854129,-360.964564,-341.122505,-308.02257,-307.5491,NA,NA,NA,NA,NA,177,39.684118,0.946939999999927,5.03087917991252e-08,0.917732030544414,1,0
"178",178,"PamaNyungantree",2,3,5,"horizontalClade10",2,NA,NA,NA,NA,NA,0.811992990474876,0.378504310279281,-253.918842,-253.116964,-200.976848,-198.178115,NA,NA,NA,NA,NA,178,1.60375600000003,5.597466,0.808116905696903,0.23129405562644,0,0
"179",179,"PamaNyungantree",2,3,5,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.687371691528192,0.390248453915196,NA,-281.123358,-238.516082,-232.5435,NA,NA,NA,NA,NA,179,NA,11.945164,NA,0.0177637325204106,NA,1
"180",180,"PamaNyungantree",2,3,5,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.999933893038648,0.818999015530728,-318.788562,-293.271998,-265.846568,-260.150062,NA,NA,NA,NA,NA,180,51.033128,11.393012,2.19692042335851e-10,0.0224847022240002,1,1
"181",181,"PamaNyungantree",2,3,6,"full",2,NA,NA,NA,NA,NA,0.999933893038648,1.81854906017544,NA,-385.229514,-358.014921,-351.103067,NA,NA,NA,NA,"Q_moreandslowInEcology1",181,NA,13.823708,NA,0.00787949188466674,NA,1
"182",182,"PamaNyungantree",2,3,6,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.81854906017544,-171.360145,-163.348543,-155.41967,-152.572844,NA,NA,NA,NA,NA,182,16.023204,5.69365199999999,0.00298818487318508,0.223224428606502,1,0
"183",183,"PamaNyungantree",2,3,6,"HalfSample",2,NA,NA,NA,NA,NA,0.994142545583571,1.41779952835307,-205.426019,-194.24335,-175.698252,-173.143896,NA,NA,NA,NA,NA,183,22.365338,5.10871199999997,0.00016950050835518,0.276323746406093,1,0
"184",184,"PamaNyungantree",2,3,6,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,1.64576182094362,-298.455787,-280.254182,-239.201062,-235.861312,NA,NA,NA,NA,NA,184,36.4032099999999,6.67950000000002,2.39045690242357e-07,0.153825988962886,1,0
"185",185,"PamaNyungantree",2,3,6,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.6856027584932,-254.329631,-245.596984,-249.730393,-246.770734,NA,NA,NA,NA,NA,185,17.465294,5.91931799999998,0.00156924432746641,0.205255221851607,1,0
"186",186,"PamaNyungantree",2,3,6,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.64637344428705,-185.305824,-177.980686,-91.405787,-91.405787,NA,NA,NA,NA,NA,186,14.650276,0,0.00548434072924386,1,1,0
"187",187,"PamaNyungantree",2,3,6,"horizontal10",2,NA,NA,NA,NA,NA,0.934017141876373,0.949202361791146,-411.133846,-390.062728,-358.191852,NA,NA,NA,NA,NA,NA,187,42.142236,NA,1.55866957118889e-08,NA,1,NA
"188",188,"PamaNyungantree",2,3,6,"horizontalClade10",2,NA,NA,NA,NA,NA,0.999933893038648,2.36433220742842,-403.689222,NA,-350.747228,-338.298479,NA,NA,NA,NA,NA,188,NA,24.897498,NA,5.27544246539113e-05,NA,1
"189",189,"PamaNyungantree",2,3,6,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.849875916513289,0.509379196862769,-405.915011,-386.348906,-352.973017,-341.962728,NA,NA,NA,NA,NA,189,39.13221,22.020578,6.54185049464573e-08,0.000198538940967774,1,1
"190",190,"PamaNyungantree",2,3,6,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.822270791607624,0.585829493033241,-411.710037,-386.56627,-358.768043,-352.854883,NA,NA,NA,NA,NA,190,50.2875340000001,11.82632,3.14462567096996e-10,0.0186906261069765,1,1
"191",191,"PamaNyungantree",2,3,7,"full",2,NA,NA,NA,NA,NA,0.999933893038648,2.81452502235469,NA,-290.678538,NA,-258.11646,NA,NA,NA,NA,"Q_moreandslowInEcology1",191,NA,NA,NA,NA,NA,NA
"192",192,"PamaNyungantree",2,3,7,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,2.81452502235469,-103.005581,-115.682117,-106.342759,-105.423657,NA,NA,NA,NA,NA,192,-25.353072,1.83820399999999,1,0.765485786466589,0,0
"193",193,"PamaNyungantree",2,3,7,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,2.18037064439871,-98.09874,-144.764032,-131.103769,-129.321008,NA,NA,NA,NA,NA,193,-93.330584,3.56552199999999,1,0.467985765234652,0,0
"194",194,"PamaNyungantree",2,3,7,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,2.05126721900795,-260.780716,-245.147068,-216.267473,-214.242335,NA,NA,NA,NA,NA,194,31.267296,4.050276,2.7001037270491e-06,0.399244491251973,1,0
"195",195,"PamaNyungantree",2,3,7,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,2.59171143972788,-197.870657,-176.175035,-170.364768,-167.702046,NA,NA,NA,NA,NA,195,43.391244,5.325444,8.58327786623647e-09,0.255504460092677,1,0
"196",196,"PamaNyungantree",2,3,7,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.6215939014543,NA,-137.389497,-57.132604,-57.132604,NA,NA,NA,NA,NA,196,NA,0,NA,1,NA,0
"197",197,"PamaNyungantree",2,3,7,"horizontal10",2,NA,NA,NA,NA,NA,0.700623911295918,0.504966855488561,NA,-342.044627,-301.420386,-301.212101,NA,NA,NA,NA,NA,197,NA,0.416569999999979,NA,0.981097926595782,NA,0
"198",198,"PamaNyungantree",2,3,7,"horizontalClade10",2,NA,NA,NA,NA,NA,0.862960653296875,1.27590850732338,-229.668459,-229.060595,-176.726465,-176.370533,NA,NA,NA,NA,NA,198,1.21572800000001,0.711863999999991,0.875502379018406,0.94985782903718,0,0
"199",199,"PamaNyungantree",2,3,7,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.664508432130244,0.566107641834896,-274.025455,-265.686999,-221.083461,-220.968467,NA,NA,NA,NA,NA,199,16.676912,0.229987999999992,0.00223321043489932,0.993873865484557,1,0
"200",200,"PamaNyungantree",2,3,7,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.726353029329885,0.624988256890366,NA,-299.780463,-260.03044,-259.008505,NA,NA,NA,NA,NA,200,NA,2.04386999999997,NA,0.727690086843988,NA,0
"201",201,"PamaNyungantree",2,3,8,"full",2,NA,NA,NA,NA,NA,0.999933893038648,1.80004905879672,NA,-407.358945,NA,-353.855939,NA,NA,NA,NA,"Q_moreandslowInEcology1",201,NA,NA,NA,NA,NA,NA
"202",202,"PamaNyungantree",2,3,8,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.80004905879672,-172.029331,-169.991833,-145.305461,-143.687428,NA,NA,NA,NA,NA,202,4.074996,3.23606599999999,0.395951381296139,0.519125440987273,0,0
"203",203,"PamaNyungantree",2,3,8,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.29652505951032,-206.412949,-203.85275,-174.135098,-172.007774,NA,NA,NA,NA,NA,203,5.12039800000002,4.25464799999997,0.275165496238966,0.372638568931568,0,0
"204",204,"PamaNyungantree",2,3,8,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,2.00519865421236,-300.528815,-296.874253,-252.107567,-247.258181,NA,NA,NA,NA,NA,204,7.309124,9.69877199999996,0.120426678783664,0.0458193264705251,0,1
"205",205,"PamaNyungantree",2,3,8,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.29393487844159,-280.278547,-276.016621,NA,-249.463168,NA,NA,NA,NA,NA,205,8.52385200000003,NA,0.0741675259272818,NA,0,NA
"206",206,"PamaNyungantree",2,3,8,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.39764953697301,-179.031409,-177.472239,-89.729982,-89.729982,NA,NA,NA,NA,NA,206,3.11833999999999,0,0.5382204669837,1,0,0
"207",207,"PamaNyungantree",2,3,8,"horizontal10",2,NA,NA,NA,NA,NA,0.913591677071096,0.886289776871627,-412.21361,-408.945861,-359.271616,-353.653638,NA,NA,NA,NA,NA,207,6.53549800000008,11.235956,0.162567418847695,0.0240363475086836,0,1
"208",208,"PamaNyungantree",2,3,8,"horizontalClade10",2,NA,NA,NA,NA,NA,0.999933893038648,1.34543360454621,-405.497274,-370.539165,-352.555281,-346.212724,NA,NA,NA,NA,NA,208,69.916218,12.685114,2.36477504245158e-14,0.0129214074226872,1,1
"209",209,"PamaNyungantree",2,3,8,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.844550822243923,0.610663338196709,-410.117195,-405.345933,-357.175201,-348.17357,NA,NA,NA,NA,NA,209,9.54252399999996,18.0032620000001,0.0488807692906368,0.00123228782088791,1,1
"210",210,"PamaNyungantree",2,3,8,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.808344491615776,0.595700927562892,-412.239754,-409.132284,-359.29776,-357.195931,NA,NA,NA,NA,NA,210,6.21493999999996,4.20365800000002,0.183661161467064,0.379144809981872,0,0
"211",211,"PamaNyungantree",2,3,9,"full",2,NA,NA,NA,NA,NA,0.999933893038648,1.31921861015661,-359.683203,-356.63443,-306.74121,-305.353796,NA,NA,NA,NA,"Q_moreandslowInEcology1",211,6.09754599999997,2.77482800000007,0.191980950552868,0.596185613581231,0,0
